npv_eur,irr
-495125208.75267816,0.04371863956513949
239156067.57807854,0.08949453456027195
-2456485517.5966287,
-771887130.9288683,0.03743164665781801
-2456485517.5966287,
-329308250.25223416,0.05169879327607523
-397555685.8212627,0.048850266825547085
2362773648.150391,0.16833898385219104
-566217821.7202085,
-1913505799.0750022,
-2456485517.5966287,
-2454582023.425342,
-1665411572.6201942,0.10011
-1366030891.3589573,0.10011
589344091.9583333,0.09309223573796035
-930265702.7231985,0.02493508014245195
2378883326.1065187,0.1324705398200758
-292740609.40891,0.054268889181346876
-442764178.6876013,
1531002120.2066598,0.14949850474107235
-1315472114.0320487,0.030950199067221178
-119322714.52912384,0.06319604222206915
-928694346.9306395,0.03800486020885148
289349383.58491737,0.08702962702723978
-1588708787.6342485,
-204684759.26698685,0.06256578063349189
1438558330.8772311,0.13963454091119795
-1703691879.627682,
-2456485517.5966287,
-2456485517.5966287,
2413760127.6324263,0.16951632974869138
-190320107.03045887,0.06297132839992396
-2333354786.5737,
842553055.120228,0.11935482588051442
-1039523321.3206367,0.10011000009453605
1405141465.58225,0.11744738149440777
-787978015.6062274,
-575322787.696883,0.050500764756053446
-347586746.6950631,0.04071207143488688
-1802232821.2671385,
-484659081.2658285,0.05250207691187943
-209195812.14550826,0.03564477572894165
-2031553462.807376,
-1669432163.657795,
-791763377.2731335,0.04097092438884656
3746019710.658191,0.2071415336523738
-1101242021.647123,
-301328124.81989455,0.05210067305846884
1980203471.262897,0.15769331999819203
-863629901.0396326,
1285730440.3619425,0.1183652894483898
-597557208.5047373,-0.023936174112841397
-14413172.061263263,0.06939836878204722
-212703823.84180036,0.051829040764030526
-836721898.761023,0.03026081850518893
1998124811.9559712,0.13275884333819798
1933762689.5980866,0.16533333440143944
-2018789886.5335712,
54844383.52166107,0.07351489417318652
-134410311.1345033,0.0633550275923514
308999842.30630606,0.08300126353870398
1608760320.9308763,0.12876282104831543
1399188680.592653,0.15410460602047463
-313977468.6192423,0.05659286523184478
782389564.926864,0.10603351771398596
-1844328173.573987,
-399543744.08006895,0.03963887250162239
-1175588622.0787807,
-1746165958.9330368,
511787576.7111198,0.09727901821368408
350306972.60662806,0.10523874922441198
-1182627738.4013214,
689094337.7835704,0.11174947616100185
-489925501.4242004,0.023871398535409087
356238402.8753599,0.08190496610809922
503238111.4438659,0.09073590543476037
-997772210.182492,0.10011
1025312215.905653,0.11504082172240247
173167190.7517772,0.08036263160259936
415603429.1649277,0.08139842809576822
-1683323435.725719,
3269396331.488389,0.1610429835201477
356524072.61613756,0.08588340461416237
681107019.2986468,0.09886523637881979
-1649809784.3076448,0.10011
443688993.3977872,0.09978046699127704
-1311553504.2464824,0.03161313745910195
-1470869825.8910098,0.10011
2678177826.4415865,0.19533703175638562
-1092519070.3837729,
-1366662936.7931137,
-1721754980.2799077,0.10011
658075672.831723,0.10652778524951695
-546422462.5175978,0.03142618432803758
1257255829.9309802,0.1125399035424162
-2456485517.5966287,
-1480795084.8790593,
-81036567.29790613,0.0644266217583762
-2195340831.1712737,
401690772.12678313,0.09033538784074771
2137026543.3131142,0.13966552269460797
-111202789.67805903,0.06561734509141767
718729675.043296,0.11090899970458325
-2120049541.9082534,
-751290554.026674,0.0364813333907911
322372977.4349494,0.0959725978104805
-1214045989.7618756,
-2194156200.490103,
-747011353.187103,-0.04142404250830025
-1471956595.9516811,0.10011
573886780.6914326,0.09891088933836686
1605603931.8832407,0.1384465046223333
-1229902587.5282745,0.02589736008946354
-1401562859.5620532,
-713411776.202346,
929268552.5050367,0.12474373833946535
1286231946.3708715,0.12849357267839506
-354687458.3979408,0.0561564948234785
-891099794.8321798,
2627037127.2620497,0.19408871676018108
2594778035.691827,0.15416127321528006
680274556.0834038,0.10484128231578119
-2439441141.508468,
-1399720641.417896,
1568521204.4648824,0.12342166477789315
-2073261822.6216717,
2408283759.682605,0.1422062838491038
-1402538108.464569,0.10011000077674792
-1756047723.2817917,0.10011000000397471
-124388544.2876057,0.06506047771577288
-2318557535.199657,
-509567689.24903744,0.0348863628383054
-1661139546.6761491,
-580980294.3588413,0.01428475531160892
-746272970.5781136,0.03676391057354288
274835776.863173,0.08335509224893128
2640031053.9420295,0.20095430502248937
2077755701.719592,0.14586501378960207
192099415.23363286,0.08519549995486125
-2163439088.0020194,
3182551240.558024,0.16346667630898454
530812299.6000041,0.11096735585262335
-1030441314.254809,
1186645263.1590846,0.13304336407805653
-2447912410.8884115,
-1452226007.0372522,
-865632653.5788748,0.030319830516802076
310438069.3891803,0.08017615107126468
-1125192808.3990803,0.03405124934988581
2770205887.512377,0.16238627065515582
193562352.57478875,0.09298016816206361
-1486696422.7636623,
-776089853.3013855,0.029758173642985785
1966996314.2997217,0.14919465479830207
1900853657.2939572,0.15687689953546613
-327676347.76771706,0.057958156390783395
-423640361.6304479,0.05175276586584022
509698227.1548431,0.09389156379145255
-236213504.46332237,0.0621475194612098
-1792449298.109931,0.10011
2487494811.6684756,0.157685264897986
2234849115.1672897,0.13879755228974563
